filename,Participant,Session,Block,Trial,OnsetDelay,Bias,Prime,Probe,Response1,Response2,RT1,RT2
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,1,0.6695209485140431,right,stripes-2,stripes-2,right,right,1.3408534662542024,0.30395895440460663
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,2,0.6597771678826366,left,stripes-2,stripes-8,left,right,1.9267443227372496,0.27982370645622723
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,3,0.6745975333092327,left,stripes-4,stripes-8,right,right,1.1937126696368523,0.35972086855554153
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,4,0.5843030581762739,right,heavy poles sphere,stripes-4,right,right,1.4756567002930296,0.3278774428977158
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,5,0.6770602792358493,right,stripes-8,stripes-4,right,right,0.9269853393482208,0.5356881848369994
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,6,0.6341917562644916,right,heavy poles sphere,stripes-8,right,right,1.7389018847809439,0.3439717547191776
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,7,0.6466062323557278,right,heavy poles sphere,heavy poles sphere,right,right,0.7827874333006548,0.335682960218719
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,8,0.6752050618875535,left,heavy poles sphere,stripes-2,right,right,4.334797885024727,0.44783280973115325
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,9,0.6108933057630324,left,stripes-8,stripes-2,left,left,1.8589866231116048,0.5278288663885178
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,10,0.5683940461935851,left,stripes-8,heavy poles sphere,left,left,0.6679294900461628,0.39970785676837295
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,11,0.6552727422647006,left,stripes-4,heavy poles sphere,left,right,1.102240179428236,0.3277996956039715
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,12,0.6650727574472926,left,stripes-8,stripes-8,left,right,1.0170310112187053,0.3038109235569664
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,13,0.5811865519947941,left,stripes-4,stripes-2,left,right,0.4281412861143963,0.3198032309287555
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,14,0.6558240894619684,left,stripes-4,stripes-4,left,right,5.265680540722997,0.3358030020406204
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,15,0.5525837545179966,left,stripes-2,stripes-4,left,left,6.5030560906295705,0.35979488397924797
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,16,0.5207032954200408,right,heavy poles sphere,heavy poles sphere,left,right,1.2845622485265267,0.28781084145589375
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,17,0.5730468786310012,right,heavy poles sphere,stripes-4,left,right,0.5505929630612627,0.27191836160955063
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,18,0.6036580418976206,left,stripes-2,stripes-2,right,left,4.123636545706404,0.3038358026910828
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,19,0.6740336919516199,left,heavy poles sphere,stripes-8,left,left,0.32486209185003645,0.33583534491503997
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,20,0.6635488614797809,right,stripes-8,stripes-8,right,right,0.44702579282011357,0.33571748001736523
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,21,0.5422090711784912,left,stripes-4,stripes-4,right,left,1.9449577148016033,0.35183511602713224
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,22,0.5064358733985689,right,stripes-8,stripes-4,right,right,0.4792346307594926,0.33580082511639375
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,23,0.5482226115145865,left,stripes-2,stripes-4,right,right,1.7752204446771884,0.43185636280736617
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,24,0.6792038082245294,right,stripes-8,stripes-2,right,right,0.32139798342200265,0.3358916339557254
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,25,0.5140591148427909,right,stripes-2,heavy poles sphere,right,left,0.31502239433052637,0.3038071916869285
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,26,0.5561094729795149,left,stripes-4,heavy poles sphere,left,left,0.45256793092062253,0.319819713355173
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,27,0.5737834040037146,right,heavy poles sphere,stripes-2,right,right,0.2793811688588903,6.151653560546038
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,28,0.6963580839751415,left,stripes-8,heavy poles sphere,left,left,2.533805767356398,0.3838250175865596
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,29,0.6217468480339309,right,stripes-4,stripes-2,right,right,0.6134790172493467,0.27985138449275837
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,30,0.6388371787764381,right,stripes-4,stripes-8,right,left,0.3834437448570043,0.3118294684634293
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,31,0.5249841841846408,right,stripes-2,stripes-8,right,right,0.005649429365803371,0.31183226736629877
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,32,0.6161121917722301,right,stripes-4,stripes-8,right,right,0.38418078920335574,0.2878198601420081
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,33,0.5025117356768256,right,stripes-8,stripes-4,right,right,0.9843553785265158,0.29568291046052764
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,34,0.6328074911898626,left,heavy poles sphere,stripes-8,left,left,0.4360136661082379,0.32773345490932115
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,35,0.5479291908120065,right,stripes-4,stripes-4,left,right,1.2306339265555835,0.35980452464377777
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,36,0.5506823360614544,left,stripes-2,stripes-2,right,left,2.5194141212721206,0.28785064807038907
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,37,0.5907589108991878,left,stripes-4,heavy poles sphere,left,left,0.3184830818779574,0.2718225769433502
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,38,0.5165566843038387,left,heavy poles sphere,stripes-4,left,right,0.45091315751665206,0.35182485338395963
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,39,0.6435518712102072,left,stripes-8,stripes-2,right,left,1.8880308351988333,0.30397419287419325
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,40,0.5681146661777101,right,heavy poles sphere,heavy poles sphere,left,right,2.001068558807674,0.2877676139603409
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,41,0.671718144331953,right,stripes-8,heavy poles sphere,right,right,1.8823643014279696,0.2719566132782347
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,42,0.689338903981722,right,stripes-2,stripes-4,right,right,0.6946269778134138,0.2878183051961969
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,43,0.6942818977728777,right,stripes-2,stripes-8,right,left,0.06660144187003425,0.30370580921567125
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,44,0.662915694783813,right,stripes-8,stripes-8,right,right,2.4246740677942853,0.319813182582493
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,45,0.6761193338773761,right,stripes-2,heavy poles sphere,right,left,0.38260127518014997,0.327708264785997
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,46,0.5463580100930977,left,heavy poles sphere,stripes-2,left,left,2.588486683132487,0.25582840363654213
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,2,47,0.5791833730907315,right,stripes-4,stripes-2,left,right,2.7768139532136047,0.4079711501560723
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,0,0.6938145954703524,right,heavy poles sphere,stripes-8,left,right,1.3592217309283114,0.3039645522098908
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,1,0.5577367084865613,left,heavy poles sphere,stripes-4,right,right,0.9973516161796852,0.2478176334593627
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,2,0.6825822165601503,right,stripes-2,stripes-2,right,left,0.12701295518695588,0.31197905425710815
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,3,0.5473825269961744,left,stripes-8,heavy poles sphere,left,left,0.33603842084676216,0.22384876471983262
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,4,0.6160496040100292,left,stripes-4,heavy poles sphere,left,left,0.6649396401107879,0.2159667440614612
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,5,0.5266135716499359,left,stripes-2,stripes-8,left,left,0.9277270485322333,0.1918392708423653
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,6,0.6051252864515607,left,stripes-8,stripes-8,left,right,0.5373482450570464,0.2479376752812641
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,7,0.5373896738966537,left,stripes-8,stripes-4,left,right,2.051399357993887,0.25579854867578433
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,8,0.5559662364621394,right,stripes-8,stripes-2,left,left,1.4469576861906717,0.23994649742235197
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,9,0.6470079877210015,left,stripes-4,stripes-2,right,left,3.7673219415923995,0.35181054788199617
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,10,0.5945059804945619,left,heavy poles sphere,heavy poles sphere,left,left,1.426117368559062,0.21597203087731032
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,11,0.6685821601592884,right,stripes-4,stripes-4,right,left,0.540134397082511,0.25578206624913946
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,12,0.6150712246171212,left,stripes-2,heavy poles sphere,right,left,2.17207124388824,0.2478167004919669
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,13,0.5201846690735277,left,heavy poles sphere,stripes-2,right,left,2.085535395855004,0.30405909291948774
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,14,0.6121898720832187,left,stripes-4,stripes-8,left,left,3.1695652931102813,0.2557907739460461
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,15,0.6629496434160063,right,stripes-2,stripes-4,left,right,2.266609776380392,0.22381237898616746
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,16,0.6710234623269593,right,stripes-4,stripes-4,right,right,0.5693869719170834,0.30367813117891274
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,17,0.5358982613156147,right,stripes-2,stripes-2,right,right,0.5999687144890231,0.23991881938536608
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,18,0.5340205922162924,left,stripes-4,stripes-8,left,left,0.6080046747892993,0.6798164293090849
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,19,0.6532903568730656,left,stripes-2,stripes-8,right,right,1.2888700705880183,0.2558156530803899
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,20,0.5245081415541263,right,stripes-8,heavy poles sphere,right,left,0.7977351280310359,0.223818287780432
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,21,0.6108518917591291,left,stripes-2,heavy poles sphere,right,left,1.5568814751832178,0.25580539043767203
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,22,0.6554698980294505,right,stripes-2,stripes-4,right,right,0.9847406941153167,0.279933485634956
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,23,0.5330365282820589,right,stripes-8,stripes-4,right,left,0.6719154383113164,0.3198523672185729
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,24,0.6845091608391645,right,heavy poles sphere,stripes-2,right,right,1.9488609399459165,0.2717961428634226
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,25,0.6882528896646214,right,heavy poles sphere,stripes-8,right,left,1.4550328311274825,0.3278189769330311
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,26,0.5332830320053608,left,stripes-4,stripes-2,left,left,0.6728729739834307,0.23181506344508307
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,27,0.5329685028771004,right,stripes-4,heavy poles sphere,right,right,0.30370736416170985,0.22384347790375614
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,28,0.5553447153298231,left,stripes-8,stripes-8,right,left,1.739893940251477,0.2558483069437898
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,29,0.5799712536500327,left,stripes-8,stripes-2,left,right,1.962926980363136,0.30392567856324604
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,30,0.6042344388692757,right,heavy poles sphere,heavy poles sphere,right,left,1.5526168806168243,0.30370736416170985
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,31,0.5065295022855352,left,heavy poles sphere,stripes-4,left,right,0.6578176769980928,0.32779067691762975
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,32,0.6847127821570608,right,stripes-2,stripes-8,left,right,0.557766861366872,0.2558284036367695
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,33,0.6521115240737229,right,stripes-8,stripes-8,right,right,0.3616057739491225,0.26379750126397994
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,34,0.6879571152605257,left,heavy poles sphere,stripes-2,right,left,2.6535742296955505,0.1998456871710914
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,35,0.5141072544213572,right,stripes-2,stripes-4,right,right,0.40480528034731833,0.23983391934052634
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,36,0.697415265853768,left,stripes-4,stripes-8,right,left,1.1342636678186864,0.2316956436015971
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,37,0.5098232046307669,left,heavy poles sphere,heavy poles sphere,left,left,2.1885782383460537,0.2558147201129941
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,38,0.5032978036365321,right,heavy poles sphere,stripes-4,right,right,1.2539232839462784,0.2398388951673951
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,39,0.6942595857680455,left,stripes-4,stripes-2,left,right,1.7486520174174984,0.2237669745668427
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,40,0.610293966849284,left,stripes-8,heavy poles sphere,left,left,1.1410696659290807,0.2557938838381233
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,41,0.6324861498527238,right,stripes-2,stripes-2,right,right,0.5379042937029226,0.24796255441515314
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,42,0.5971955092609151,right,stripes-8,stripes-4,left,right,3.4259233113129994,0.29571369838913597
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,43,0.687176653134161,right,stripes-2,heavy poles sphere,right,left,0.9268077645292578,0.24782385324260758
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,44,0.5887107052461922,right,stripes-8,stripes-2,right,left,0.8952006906447423,0.29582130064409284
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,45,0.6586142995659388,right,heavy poles sphere,stripes-8,right,right,0.6209181893214009,0.4399526550078008
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,46,0.508317690154306,right,stripes-4,stripes-4,right,right,0.2768245268453029,0.24797623793892853
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,3,47,0.5678263374826447,right,stripes-4,heavy poles sphere,right,right,1.3457599424796172,0.24792990055175324
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,0,0.6752707260061962,left,stripes-8,stripes-8,left,right,0.9121586194069096,0.1679668087472237
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,1,0.6553714381174065,left,stripes-2,heavy poles sphere,right,right,0.7466134833707656,0.295789579747634
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,2,0.5400544318087279,right,stripes-2,stripes-2,left,right,3.665735150422279,0.23967158299046787
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,3,0.5078032096369569,right,stripes-8,stripes-4,right,right,0.8061159753274296,0.3436983952333321
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,4,0.6196760613773508,left,stripes-2,stripes-4,right,left,0.389837682309917,0.27168263181420116
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,5,0.650232116645953,right,stripes-4,stripes-2,right,left,0.3844908454116194,0.2718434132184484
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,6,0.5597935394687434,right,stripes-8,heavy poles sphere,left,right,0.9839999178984726,0.2718505659690891
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,7,0.5393723049962872,right,heavy poles sphere,heavy poles sphere,right,right,2.4970938061528614,0.28783354366532876
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,8,0.6819460671590484,right,heavy poles sphere,stripes-8,right,right,0.8527534670629393,0.2878490931248052
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,9,0.5544855936104831,left,stripes-8,stripes-2,left,left,0.8159973453966813,0.2558616794781301
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,10,0.5447226807571437,left,heavy poles sphere,stripes-4,right,right,0.8711777097887534,0.22386991198391115
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,11,0.6397713820886979,left,heavy poles sphere,stripes-2,left,left,1.0648039244347274,0.2638298441383995
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,12,0.6702145588852811,right,stripes-4,heavy poles sphere,right,right,0.6731936038236199,0.22391189552217838
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,13,0.5682401542743489,right,stripes-2,stripes-8,right,left,1.5256678026066766,0.19993991689125323
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,14,0.5691681843476113,left,stripes-4,stripes-4,right,left,1.1283035602664313,0.223880174626629
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,15,0.6308697010634404,left,stripes-4,stripes-8,right,right,0.5438970551190323,0.26381647160360444
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,16,0.6857994087104877,right,stripes-4,heavy poles sphere,right,right,0.7564957864078679,0.26382486831153074
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,17,0.5436612160954888,left,heavy poles sphere,stripes-8,right,left,1.8703769126609586,0.20780234523135732
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,18,0.6298466577289742,right,stripes-8,heavy poles sphere,right,right,0.3694669583328505,0.26383388699787247
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,19,0.6591893503871492,left,stripes-2,stripes-8,right,right,0.6608936709349109,0.24781981038358936
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,20,0.5042915515748478,right,stripes-8,stripes-2,right,right,0.6515885638086729,0.255853904749074
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,21,0.662513427713239,right,stripes-2,stripes-4,right,right,1.4514222467973923,0.24778995542283155
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,22,0.6170561825075936,left,stripes-4,stripes-2,left,right,0.7974085893965821,0.2797975833655073
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,23,0.5810944311152015,right,heavy poles sphere,stripes-4,right,right,0.5152471773067191,0.26387307163395235
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,24,0.6290861594630875,left,heavy poles sphere,heavy poles sphere,left,left,0.9087623066193373,0.25582778165835407
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,25,0.6251211734296769,left,stripes-4,stripes-8,left,left,0.3464951208907223,0.22384130097952948
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,26,0.5581523422151884,right,stripes-8,stripes-4,left,right,1.3245333762915834,0.2479566456208886
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,27,0.5962397805670188,left,stripes-8,stripes-8,right,left,1.844022756944014,0.21569431754323887
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,28,0.511310484483444,right,stripes-2,heavy poles sphere,right,right,0.372483242348153,2.9276048297861053
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,29,0.6285463875345106,left,heavy poles sphere,stripes-2,left,left,1.2216609558690834,0.26396730135411417
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,30,0.6782495245801057,right,stripes-2,stripes-2,left,right,0.5411398250871571,0.27967505362994416
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,31,0.6026900450918196,left,stripes-4,stripes-4,right,left,0.2750792555912085,0.3198215792904193
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,32,0.6200425210161017,left,stripes-8,stripes-4,left,right,0.7938934787434846,0.26382953314941915
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,33,0.619584966349908,right,stripes-8,heavy poles sphere,right,right,0.7663805773572676,0.23194225801762514
Data/shape-specificity-stripes-GKI1987W-2019-05-27-12-57-57.csv,GKI1987W,2019-05-27-12-57-57,4,34,0.514317472815164,left,stripes-2,stripes-4,left,right,0.721111437995205,0.24769199383263185
