Session;Participant;Block;Condition;Display;OnsetDelay;Percept;Time;Duration;iPercept;SpeedUp_first
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;left; 6,60530639;3,536065e+00; 3;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;right;10,14137136;1,034073e+00; 4;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;left;11,17544395;6,004646e+00; 5;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;right;17,18009017;6,721984e+00; 6;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;left;23,91867000;3,469475e+00; 8;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;right;27,38814536;4,003052e+00; 9;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;left;31,39119743;1,391081e+01;10;FALSE
2018-12-05-12-07-52;SKH1997w;41;Speed-up;KDE 45;1,288376;right;45,30201178;1,427779e+01;11;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right; 0,73395569;1,587899e+01; 1;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;16,61294529;1,401182e+00; 2;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;18,01412681;3,169161e+00; 3;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;21,18328748;1,818072e+00; 4;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;23,00135904;3,586026e+00; 5;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;26,65419433;2,451910e+00; 7;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;29,10616240;2,168290e+00; 9;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;31,27445260;1,751409e+00;10;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;33,04246875;2,618719e+00;12;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;35,66118761;2,785505e+00;13;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;38,44669271;1,801394e+00;14;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;40,24808670;1,751345e+00;15;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;41,99943213;4,937237e+00;16;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;46,95327936;1,384396e+00;18;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;right;48,35439900;4,970509e+00;20;FALSE
2018-12-05-12-07-52;SKH1997w;42;Speed-up;NC;1,377871;left;53,32490794;3,352659e+00;21;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right; 0,93414900;3,319203e+00; 1;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left; 4,28671315;4,937188e+00; 3;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right; 9,24057376;3,402585e+00; 5;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;12,67660970;8,673457e+00; 7;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;21,35006657;1,434398e+00; 8;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;22,80111907;9,507718e-01;10;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;23,75189091;4,703615e+00;11;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;28,47278991;5,220183e+00;13;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;33,69297255;7,655921e+00;14;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;41,53242947;7,672474e-01;16;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;42,31634788;2,535348e+00;18;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;44,95173653;4,253245e+00;20;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;49,25508153;1,951477e+00;22;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;left;51,20727522;2,451268e+00;24;FALSE
2018-12-05-12-07-52;SKH1997w;43;Speed-up;KDE -45;1,434208;right;53,65854293;1,834740e+00;25;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;left; 0,58387967;1,551174e+00; 1;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;right; 2,23515907;2,568696e+00; 3;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;left; 4,80385549;1,384446e+00; 4;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;right; 6,25497984;1,317701e+00; 6;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;left; 7,62269738;5,537612e+00; 8;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;right;13,16030952;1,112531e+01; 9;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;left;24,28568439;9,991068e+00;11;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;right;34,27675270;2,268470e+00;12;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;left;36,54594953;5,403548e+00;14;FALSE
2018-12-05-12-07-52;SKH1997w;44;Speed-up;KDE 45;1,323650;right;41,94949708;9,674116e+00;15;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;left; 0,66726377;1,134240e+00; 1;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;right; 1,80150408;3,819594e+00; 2;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;left; 5,62109794;2,451902e+00; 3;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;right; 8,07299946;1,341049e+01; 4;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;left;21,50014290;4,736997e+00; 6;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;right;26,23713947;4,887136e+00; 7;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;left;31,12427519;9,007575e-01; 8;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;right;32,02503268;2,001561e+01; 9;FALSE
2018-12-05-12-07-52;SKH1997w;45;Speed-up;NC;1,390829;left;52,07397380;6,388247e+00;11;FALSE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;left; 0,73401189;3,135737e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;right; 3,88643453;2,635315e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;left; 6,63859513;2,168077e-01; 5;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;right; 7,12229369;6,871938e+00; 7;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;left;14,04425687;1,964848e+01; 9;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;right;33,72612645;1,312678e+01;11;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;left;46,90297387;5,420849e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W; 2;Passive;KDE 45;1,415706;right;52,32382245;5,704443e+00;14;TRUE
2018-12-12-09-04-33;SKM2000W; 3;Passive;NC;1,185723;left; 3,00240488;2,852275e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 3;Passive;NC;1,185723;right; 5,85467942;1,684483e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W; 3;Passive;NC;1,185723;left; 7,53916256;1,351109e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 3;Passive;NC;1,185723;right; 8,89027120;2,368487e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 3;Passive;NC;1,185723;left;11,25875823;3,501035e+01; 5;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;right; 1,00087917;8,172997e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;left; 9,20728362;1,120856e+01; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;right;20,41584353;5,954628e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;left;26,38716566;8,506630e-01; 6;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;right;27,23782866;2,501398e-01; 7;TRUE
2018-12-12-09-04-33;SKM2000W; 4;Passive;KDE -45;1,148052;left;27,48796845;1,511178e+01; 8;TRUE
2018-12-12-09-04-33;SKM2000W; 5;Passive;KDE 45;1,304959;left; 0,65069229;4,820275e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 5;Passive;KDE 45;1,304959;right; 5,47096698;4,036525e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W; 5;Passive;KDE 45;1,304959;left; 9,50749173;6,205398e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 5;Passive;KDE 45;1,304959;right;15,71288951;2,884886e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 5;Passive;KDE 45;1,304959;left;18,61447916;1,778044e+01; 6;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right; 1,13440703;5,404089e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left; 6,53849580;4,336686e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;10,87518170;4,303353e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;15,17853484;1,984869e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;17,16340366;5,003845e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;22,16724905;6,055212e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;28,22246113;2,651496e+00; 7;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;30,87395733;1,034159e+00; 8;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;31,90811669;1,117527e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;33,04228738;2,685453e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;35,72774048;4,353343e+00;12;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;40,08115200;1,667036e-01;14;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;40,24785557;1,334392e-01;15;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;42,83322677;2,652040e+00;17;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;45,48526689;3,519854e+00;18;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;49,00512106;2,701638e+00;19;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;left;51,70675867;2,068261e+00;20;TRUE
2018-12-12-09-04-33;SKM2000W; 6;Passive;NC;1,479574;right;53,77501923;2,752105e+00;21;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;left; 0,48382390;3,836431e-01; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right; 0,96756912;4,453382e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;left; 5,42095091;4,570210e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right; 9,99116075;6,171411e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;left;16,16257177;5,671054e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right;21,83362608;2,502026e-01; 7;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right;26,42052112;3,902984e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;left;30,39026094;2,068251e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right;32,45851187;3,285868e+00;12;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;left;35,74438027;9,440609e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W; 7;Passive;KDE -45;1,104027;right;45,18498942;1,215934e+01;14;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;left; 0,53380483;6,838659e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;right; 7,37246427;3,085659e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;left;10,45819217;4,419977e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;right;14,87823437;5,337487e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;left;20,24907652;1,756361e+01; 8;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;right;37,81268158;8,973666e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;left;46,80413186;1,917006e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;right;48,72113787;2,167396e-01;12;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;left;48,93795020;7,088740e+00;14;TRUE
2018-12-12-09-04-33;SKM2000W; 8;Passive;KDE 45;1,359597;right;56,02668971;3,302572e+00;15;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right; 0,58392851;4,636972e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left; 5,22090059;3,969647e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right; 9,19054773;5,003881e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;14,19442857;3,719531e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;17,91395956;4,503408e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;22,41743486;1,434450e+00; 7;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;23,85188519;1,117474e+00; 8;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;24,96942354;2,501889e+00;10;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;27,47131280;4,653655e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;32,12496820;2,501930e-01;12;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;32,37516117;3,752905e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;36,16137944;5,070591e+00;15;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;41,24866663;4,703604e+00;17;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;45,95233562;1,484473e+00;19;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;47,45346669;2,235080e+00;21;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;49,75524716;2,268430e+00;23;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;52,02367716;2,101649e+00;24;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;54,12532646;1,651190e+00;25;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;right;55,77651634;2,668740e+00;26;TRUE
2018-12-12-09-04-33;SKM2000W; 9;Passive;NC;1,225268;left;58,44525626;8,511432e-01;27;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;right; 0,56720600;3,442660e+01; 1;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;left;35,04386751;5,821108e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;right;40,86497565;3,602878e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;left;44,53452198;2,518618e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;right;47,05319812;3,686103e+00; 8;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;left;50,75599198;4,186514e+00;10;TRUE
2018-12-12-09-04-33;SKM2000W;10;Passive;KDE -45;1,411485;right;54,94250557;3,219231e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left; 0,66731653;1,234420e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;right; 1,90173613;2,735413e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left; 4,63714934;2,702136e+01; 3;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;right;31,65850901;2,067744e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left;33,72631024;2,418417e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;right;36,14472690;6,672232e-01; 7;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left;37,14558150;1,667933e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;right;38,81351410;1,333662e-01;10;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;right;41,74908118;5,220656e+00;12;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left;46,98641382;6,038021e+00;14;TRUE
2018-12-12-09-04-33;SKM2000W;11;Passive;KDE 45;1,370396;left;59,21254680;2,841850e-01;16;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right; 0,51720423;5,504869e-01; 1;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left; 1,16767883;2,568643e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right; 3,73632223;3,652933e+00; 4;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left; 7,38925551;2,918823e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;10,32473521;2,518612e+00; 7;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;12,84334760;1,701435e+00; 8;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;14,54478275;3,636078e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;18,18086042;4,503210e-01;10;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;18,63118145;6,705214e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;25,33639544;7,171410e-01;12;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;26,15368930;7,972749e+00;14;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;34,30992808;3,035763e+00;16;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;37,34569090;5,087187e+00;17;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;42,43287765;9,675240e-01;18;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;43,41698704;1,951530e+00;20;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;45,51864411;6,471628e+00;22;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;52,02363611;3,285895e+00;24;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;left;55,30953064;1,301006e+00;25;TRUE
2018-12-12-09-04-33;SKM2000W;12;Passive;NC;1,401556;right;56,61053706;2,952296e+00;26;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;right; 0,61731320;2,185024e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;left; 2,85233581;8,890240e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;right;11,77589343;9,657382e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;left;21,48339256;1,562934e+01; 7;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;right;37,16217495;7,322371e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;left;44,66796152;6,955370e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;right;51,69009058;5,604274e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W;13;Passive;KDE -45;1,292019;left;57,32776393;2,401815e+00;15;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;left; 0,70064400;3,352574e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;right; 4,06987087;2,868898e+00; 3;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;left; 6,95544054;7,889497e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;right;14,84493769;2,468527e+00; 6;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;left;17,31346434;1,399415e+01; 7;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;right;31,30761401;2,335140e+00; 8;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;left;33,64282271;1,367729e+00;10;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;right;35,01055186;3,152351e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;left;38,17957666;1,217611e+01;13;TRUE
2018-12-12-09-04-33;SKM2000W;14;Passive;KDE 45;1,025294;right;50,35568423;7,038731e+00;14;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right; 0,95088952;2,535224e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left; 3,50280917;7,005535e-01; 3;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right; 4,33683082;1,000315e-01; 5;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right; 5,45437011;2,201646e+00; 7;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left; 7,68941262;1,484758e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right; 9,19056701;3,452607e+00;11;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;12,72660631;1,301002e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;14,06109071;2,485124e+00;15;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;16,59633076;2,702058e+00;17;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;19,29838914;3,202448e+00;18;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;22,50090560;1,417699e+00;20;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;23,93527849;1,784687e+00;22;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;26,70406394;7,339926e-01;24;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;27,43805655;5,170589e+00;25;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;33,10906079;3,836107e-01;27;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;33,80959439;3,586091e+00;29;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;37,42902978;2,368499e+00;31;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;39,79752863;1,567895e+00;32;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;41,38208876;1,851445e+00;34;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;43,23353359;8,337962e-02;35;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;45,81890820;1,667893e+00;37;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;left;47,53686683;6,271469e+00;39;TRUE
2018-12-12-09-04-33;SKM2000W;15;Passive;NC;1,117348;right;53,85840259;5,571003e+00;41;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;left; 0,68399612;5,670791e-01; 1;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;right; 1,33442998;1,249299e+01; 3;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;left;13,89416945;8,106217e+00; 5;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;right;22,53420103;1,050809e+01; 7;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;left;33,17574309;3,435951e+00; 9;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;right;36,67846798;1,285990e+01;11;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;left;49,58846833;5,887798e+00;13;TRUE
2018-12-12-09-04-33;SKM2000W;16;Speed-up;KDE -45;1,114417;right;55,60974684;2,151685e+00;15;TRUE
2018-12-12-09-04-33;SKM2000W;17;Speed-up;KDE 45;1,059080;left; 0,66728916;4,353347e+00; 1;TRUE
2018-12-12-09-04-33;SKM2000W;17;Speed-up;KDE 45;1,059080;right; 5,02063631;2,535316e+00; 2;TRUE
2018-12-12-09-04-33;SKM2000W;17;Speed-up;KDE 45;1,059080;left; 7,55595255;1,060819e+01; 3;TRUE
2018-12-12-09-04-33;SKM2000W;17;Speed-up;KDE 45;1,059080;right;18,21417887;1,372723e+01; 5;TRUE
